1	0
2	0
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	2
50	2
51	2
52	2
53	2
54	2
55	2
56	2
57	2
58	2
59	2
60	2
61	2
62	2
63	3
64	3
65	4
66	4
67	4
68	4
69	4
70	4
71	4
72	4
73	4
74	4
75	4
76	4
77	4
78	4
79	4
80	4
81	5
82	5
83	5
84	5
85	5
86	5
87	5
88	5
89	5
90	5
91	6
92	6
93	6
94	6
95	6
96	6
97	6
98	6
99	6
100	6
101	7
102	7
103	7
104	7
105	8
106	8
107	8
108	8
109	7
110	7
111	7
112	6
113	6
114	6
115	7
116	8
117	8
118	9
119	9
120	9
121	9
122	9
123	9
124	9
125	9
126	9
127	9
128	9
129	9
130	9
131	9
132	9
133	9
134	9
135	9
136	9
137	9
138	9
139	9
140	9
141	10
142	10
143	11
144	11
145	11
146	11
147	11
148	11
149	11
150	11
151	11
152	10
153	10
154	10
155	10
156	10
157	10
158	10
159	10
160	10
161	10
162	10
163	10
164	10
165	10
166	10
167	10
168	11
169	11
170	11
171	11
172	11
173	11
174	12
175	13
176	13
177	13
178	13
179	13
180	13
181	12
182	11
183	11
184	11
185	11
186	11
187	11
188	11
189	11
190	11
191	12
192	12
193	14
194	14
195	14
196	15
197	15
198	15
199	15
200	15
201	15
202	14
203	14
204	14
205	13
206	13
207	13
208	13
209	14
210	14
211	15
212	14
213	14
214	14
215	13
216	13
217	14
218	14
219	14
220	14
221	14
222	14
223	13
224	13
225	13
226	13
227	13
228	13
229	13
230	13
231	13
232	13
233	13
234	13
235	14
236	13
237	13
238	13
239	14
240	15
241	15
242	15
243	15
244	15
245	14
246	14
247	14
248	14
249	14
250	14
251	14
252	14
253	14
254	14
255	14
256	14
257	14
258	14
259	14
260	14
261	14
262	14
263	14
264	14
265	15
266	15
267	15
268	15
269	14
270	15
271	15
272	15
273	15
274	15
275	15
276	14
277	14
278	14
279	14
280	14
281	15
