1	0
2	0
3	0
4	0
5	0
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	1
49	1
50	1
51	1
52	1
53	2
54	2
55	2
56	2
57	2
58	2
59	2
60	2
61	2
62	2
63	2
64	2
65	2
66	2
67	2
68	1
69	1
70	2
71	2
72	2
73	2
74	2
75	2
76	2
77	2
78	2
79	2
80	2
81	2
82	2
83	2
84	2
85	2
86	2
87	2
88	2
89	2
90	2
91	2
92	2
93	2
94	2
95	2
96	2
97	2
98	2
99	2
100	2
101	2
102	2
103	2
104	2
105	2
106	2
107	2
108	3
109	3
110	3
111	3
112	3
113	3
114	3
115	3
116	3
117	3
118	3
119	3
120	3
121	3
122	3
123	3
124	3
125	3
126	3
127	3
128	3
129	3
130	4
131	4
132	4
133	4
134	4
135	4
136	4
137	4
138	4
139	4
140	4
141	4
142	4
143	4
144	4
145	4
146	4
147	4
148	4
149	4
150	4
151	4
152	4
153	4
154	4
155	4
156	4
157	4
158	4
159	4
160	4
161	4
162	4
163	5
164	4
165	4
166	4
167	4
168	4
169	4
170	4
171	4
172	4
173	4
174	4
175	4
176	4
177	4
178	4
179	4
180	5
181	5
182	5
183	5
184	4
185	4
186	4
187	4
188	4
189	4
190	4
191	4
192	4
193	4
194	4
195	4
196	4
197	4
198	4
199	4
200	4
201	4
202	4
203	4
204	3
205	3
206	3
207	3
208	3
209	3
210	3
211	3
212	3
213	3
214	4
215	5
216	5
217	5
218	5
219	5
220	5
221	5
222	5
223	5
224	5
225	5
226	5
227	5
228	5
229	5
230	5
231	5
232	5
233	5
234	5
235	5
236	5
237	5
238	5
239	5
240	5
241	5
242	5
243	6
244	6
245	5
246	5
247	5
248	5
249	5
250	6
251	6
252	6
253	6
254	6
255	6
256	6
257	6
258	6
259	6
260	6
261	6
262	6
263	6
264	6
265	6
266	6
267	6
268	6
269	6
270	6
271	6
272	6
273	6
274	6
275	6
276	6
277	6
278	6
279	6
280	6
281	6
