1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	1
22	1
23	2
24	2
25	2
26	2
27	2
28	2
29	2
30	2
31	2
32	2
33	2
34	2
35	2
36	2
37	2
38	2
39	2
40	2
41	2
42	2
43	2
44	2
45	2
46	2
47	2
48	2
49	2
50	2
51	2
52	2
53	2
54	2
55	2
56	2
57	2
58	2
59	2
60	2
61	1
62	2
63	2
64	2
65	2
66	2
67	3
68	3
69	3
70	3
71	3
72	3
73	3
74	3
75	3
76	3
77	3
78	3
79	3
80	3
81	3
82	3
83	3
84	3
85	3
86	3
87	3
88	3
89	3
90	3
91	3
92	3
93	3
94	4
95	4
96	4
97	4
98	4
99	4
100	4
101	4
102	4
103	4
104	4
105	4
106	4
107	4
108	4
109	4
110	4
111	5
112	5
113	5
114	5
115	5
116	5
117	5
118	5
119	5
120	5
121	5
122	4
123	4
124	5
125	5
126	5
127	5
128	5
129	5
130	5
131	6
132	6
133	6
134	6
135	7
136	7
137	7
138	7
139	7
140	7
141	7
142	7
143	7
144	7
145	7
146	7
147	7
148	7
149	7
150	7
151	8
152	8
153	8
154	8
155	8
156	7
157	7
158	7
159	7
160	7
161	8
162	8
163	8
164	8
165	8
166	8
167	8
168	9
169	9
170	9
171	9
172	9
173	10
174	10
175	10
176	10
177	9
178	9
179	10
180	10
181	10
182	10
183	10
184	11
185	12
186	13
187	13
188	13
189	13
190	13
191	13
192	13
193	13
194	13
195	13
196	13
197	13
198	13
199	14
200	14
201	14
202	14
203	15
204	15
205	15
206	15
207	15
208	15
209	15
210	15
211	15
212	15
213	15
214	15
215	15
216	15
217	15
218	15
219	15
220	15
221	15
222	15
223	15
224	15
225	15
226	15
227	15
228	15
229	15
230	15
231	14
232	14
233	13
234	13
235	13
236	13
237	13
238	13
239	14
240	14
241	14
242	15
243	15
244	15
245	15
246	15
247	16
248	16
249	16
250	17
251	18
252	18
253	19
254	20
255	20
256	20
257	20
258	20
259	20
260	20
261	20
262	20
263	20
264	21
265	21
266	21
267	21
268	22
269	22
270	20
271	20
272	20
273	20
274	20
275	20
276	21
277	21
278	21
279	21
280	21
281	21
